asset_id,asset_type,asset_name,state,district,city_or_village,latitude,longitude,crs,road_class,road_width_m,building_type,building_area_m2,building_height_m,floors,bridge_length_m,railway_flag,school_flag,hospital_flag,government_flag,criticality_level,population_exposed,river_distance_m,floodplain_flag,asset_geometry_wkt,data_source,data_status
IN-ASSET-0255,Bridge,Bridge Asset 0255,Bihar,Gaya,Gaya,24.76445,84.992984,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,32.0,0,0,0,0,Very High,128,4302.8,0,POINT (84.992984 24.764450),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0256,Railway,Railway Asset 0256,Uttar Pradesh,Agra,Agra,27.204213,77.985632,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,288,183.2,1,POINT (77.985632 27.204213),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0257,School,School Asset 0257,Delhi,Delhi,Delhi,28.61974,77.236117,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1569,660.7,1,POINT (77.236117 28.619740),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0258,Hospital,Hospital Asset 0258,Maharashtra,Mumbai,Mumbai,19.089526,72.890016,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,166,576.0,1,POINT (72.890016 19.089526),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0259,Government Facility,Government Facility Asset 0259,Maharashtra,Pune,Pune,18.517674,73.846156,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,447,7780.7,0,POINT (73.846156 18.517674),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0260,Road,Road Asset 0260,Maharashtra,Nagpur,Nagpur,21.161547,79.108504,EPSG:4326,Local Road,9.5,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,71,6533.2,0,POINT (79.108504 21.161547),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0261,Building,Building Asset 0261,Gujarat,Ahmedabad,Ahmedabad,23.006282,72.552591,EPSG:4326,Other District Road,0.0,Commercial,656.5,42.2,14,0.0,0,0,0,0,Low,1612,7933.2,0,POINT (72.552591 23.006282),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0262,Bridge,Bridge Asset 0262,Gujarat,Surat,Surat,21.135824,72.840063,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,457.5,0,0,0,0,Very High,465,4864.9,0,POINT (72.840063 21.135824),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0263,Railway,Railway Asset 0263,Rajasthan,Jaipur,Jaipur,26.900467,75.801414,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,533,6456.3,0,POINT (75.801414 26.900467),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0264,School,School Asset 0264,Uttar Pradesh,Lucknow,Lucknow,26.878773,80.960971,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,366,4963.9,0,POINT (80.960971 26.878773),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0265,Hospital,Hospital Asset 0265,Uttar Pradesh,Varanasi,Varanasi,25.285313,82.987101,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1899,7773.7,0,POINT (82.987101 25.285313),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0266,Government Facility,Government Facility Asset 0266,Bihar,Patna,Patna,25.577505,85.155301,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,668,2053.9,0,POINT (85.155301 25.577505),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0267,Road,Road Asset 0267,West Bengal,Kolkata,Kolkata,22.540545,88.349414,EPSG:4326,National Highway,19.9,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,486,3211.4,0,POINT (88.349414 22.540545),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0268,Building,Building Asset 0268,Assam,Guwahati,Guwahati,26.122377,91.753554,EPSG:4326,Other District Road,0.0,Public,2504.7,41.5,14,0.0,0,0,0,0,Low,1490,1768.3,1,POINT (91.753554 26.122377),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0269,Bridge,Bridge Asset 0269,Odisha,Bhubaneswar,Bhubaneswar,20.326715,85.792855,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,373.5,0,0,0,0,Very High,209,6185.5,0,POINT (85.792855 20.326715),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0270,Railway,Railway Asset 0270,Jharkhand,Ranchi,Ranchi,23.360952,85.331279,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,56,7317.0,0,POINT (85.331279 23.360952),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0271,School,School Asset 0271,Madhya Pradesh,Bhopal,Bhopal,23.282108,77.419282,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,846,2779.6,0,POINT (77.419282 23.282108),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0272,Hospital,Hospital Asset 0272,Madhya Pradesh,Indore,Indore,22.717539,75.833015,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,339,4872.9,0,POINT (75.833015 22.717539),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0273,Government Facility,Government Facility Asset 0273,Chhattisgarh,Raipur,Raipur,21.241126,81.637378,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,126,7381.1,0,POINT (81.637378 21.241126),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0274,Road,Road Asset 0274,Telangana,Hyderabad,Hyderabad,17.388362,78.520496,EPSG:4326,Other District Road,9.4,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,715,328.6,1,POINT (78.520496 17.388362),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0275,Building,Building Asset 0275,Karnataka,Bengaluru,Bengaluru,13.004181,77.589126,EPSG:4326,Other District Road,0.0,Industrial,2451.6,29.5,10,0.0,0,0,0,0,Low,359,7111.5,0,POINT (77.589126 13.004181),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0276,Bridge,Bridge Asset 0276,Karnataka,Mysuru,Mysuru,12.267051,76.663626,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,437.3,0,0,0,0,Very High,781,2667.8,0,POINT (76.663626 12.267051),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0277,Railway,Railway Asset 0277,Tamil Nadu,Chennai,Chennai,13.065773,80.249835,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,237,1716.1,1,POINT (80.249835 13.065773),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0278,School,School Asset 0278,Tamil Nadu,Coimbatore,Coimbatore,10.99816,76.953878,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,304,5799.1,0,POINT (76.953878 10.998160),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0279,Hospital,Hospital Asset 0279,Kerala,Kochi,Kochi,9.924776,76.277815,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1614,5893.3,0,POINT (76.277815 9.924776),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0280,Government Facility,Government Facility Asset 0280,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.554418,76.912236,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,307,336.2,1,POINT (76.912236 8.554418),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0281,Road,Road Asset 0281,Andhra Pradesh,Vijayawada,Vijayawada,16.496857,80.646321,EPSG:4326,National Highway,12.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,177,69.0,1,POINT (80.646321 16.496857),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0282,Building,Building Asset 0282,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.655933,83.204171,EPSG:4326,Major District Road,0.0,Residential,2532.1,29.4,10,0.0,0,0,0,0,Low,2250,3871.8,0,POINT (83.204171 17.655933),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0283,Bridge,Bridge Asset 0283,Madhya Pradesh,Bhopal,Bhopal,23.289983,77.383068,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,302.4,0,0,0,0,Very High,73,1288.1,1,POINT (77.383068 23.289983),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0284,Railway,Railway Asset 0284,Jammu and Kashmir,Srinagar,Srinagar,34.072244,74.811545,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,82,4618.0,0,POINT (74.811545 34.072244),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0285,School,School Asset 0285,Himachal Pradesh,Shimla,Shimla,31.116271,77.178586,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2127,5964.1,0,POINT (77.178586 31.116271),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0286,Hospital,Hospital Asset 0286,Uttarakhand,Dehradun,Dehradun,30.346997,78.026928,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,398,269.1,1,POINT (78.026928 30.346997),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0287,Government Facility,Government Facility Asset 0287,Bihar,Gaya,Gaya,24.765604,84.992112,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,410,5129.8,0,POINT (84.992112 24.765604),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0288,Road,Road Asset 0288,Uttar Pradesh,Agra,Agra,27.155151,77.982403,EPSG:4326,Major District Road,5.3,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,737,3694.2,0,POINT (77.982403 27.155151),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0289,Building,Building Asset 0289,Delhi,Delhi,Delhi,28.585575,77.237716,EPSG:4326,Other District Road,0.0,Institutional,1549.5,21.1,7,0.0,0,0,0,0,Low,2068,454.7,1,POINT (77.237716 28.585575),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0290,Bridge,Bridge Asset 0290,Maharashtra,Mumbai,Mumbai,19.092317,72.903289,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,140.2,0,0,0,0,Very High,367,2814.0,0,POINT (72.903289 19.092317),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0291,Railway,Railway Asset 0291,Maharashtra,Pune,Pune,18.528471,73.859669,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,284,6954.1,0,POINT (73.859669 18.528471),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0292,School,School Asset 0292,Maharashtra,Nagpur,Nagpur,21.171088,79.112364,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1715,2169.4,0,POINT (79.112364 21.171088),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0293,Hospital,Hospital Asset 0293,Gujarat,Ahmedabad,Ahmedabad,23.054398,72.53957,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1854,2565.6,0,POINT (72.539570 23.054398),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0294,Government Facility,Government Facility Asset 0294,Gujarat,Surat,Surat,21.204434,72.798642,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,612,1333.5,1,POINT (72.798642 21.204434),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0295,Road,Road Asset 0295,Rajasthan,Jaipur,Jaipur,26.903722,75.816881,EPSG:4326,Other District Road,15.8,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,147,4588.9,0,POINT (75.816881 26.903722),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0296,Building,Building Asset 0296,Uttar Pradesh,Lucknow,Lucknow,26.851988,80.952945,EPSG:4326,State Highway,0.0,Institutional,1344.6,8.1,3,0.0,0,0,0,0,Low,1620,6926.6,0,POINT (80.952945 26.851988),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0297,Bridge,Bridge Asset 0297,Uttar Pradesh,Varanasi,Varanasi,25.303114,82.963325,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,665.6,0,0,0,0,Very High,722,513.2,1,POINT (82.963325 25.303114),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0298,Railway,Railway Asset 0298,Bihar,Patna,Patna,25.586164,85.111678,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,292,2280.5,0,POINT (85.111678 25.586164),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0299,School,School Asset 0299,West Bengal,Kolkata,Kolkata,22.561471,88.358811,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,356,4117.9,0,POINT (88.358811 22.561471),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0300,Hospital,Hospital Asset 0300,Assam,Guwahati,Guwahati,26.119032,91.735485,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1504,2509.7,0,POINT (91.735485 26.119032),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0301,Government Facility,Government Facility Asset 0301,Odisha,Bhubaneswar,Bhubaneswar,20.302844,85.810976,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,529,6995.5,0,POINT (85.810976 20.302844),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0302,Road,Road Asset 0302,Jharkhand,Ranchi,Ranchi,23.337565,85.310245,EPSG:4326,Local Road,11.1,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,398,4932.5,0,POINT (85.310245 23.337565),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0303,Building,Building Asset 0303,Madhya Pradesh,Bhopal,Bhopal,23.278533,77.397448,EPSG:4326,Major District Road,0.0,Residential,2678.6,42.3,14,0.0,0,0,0,0,Low,1178,6877.8,0,POINT (77.397448 23.278533),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0304,Bridge,Bridge Asset 0304,Madhya Pradesh,Indore,Indore,22.730076,75.871818,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,730.0,0,0,0,0,Very High,619,4390.6,0,POINT (75.871818 22.730076),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0305,Railway,Railway Asset 0305,Chhattisgarh,Raipur,Raipur,21.236856,81.609921,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,437,7971.1,0,POINT (81.609921 21.236856),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0306,School,School Asset 0306,Telangana,Hyderabad,Hyderabad,17.368749,78.512265,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,896,5798.5,0,POINT (78.512265 17.368749),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0307,Hospital,Hospital Asset 0307,Karnataka,Bengaluru,Bengaluru,12.980171,77.620717,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,751,4337.7,0,POINT (77.620717 12.980171),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0308,Government Facility,Government Facility Asset 0308,Karnataka,Mysuru,Mysuru,12.305034,76.637527,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,352,620.8,1,POINT (76.637527 12.305034),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0309,Road,Road Asset 0309,Tamil Nadu,Chennai,Chennai,13.094239,80.294354,EPSG:4326,State Highway,7.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,684,2454.3,0,POINT (80.294354 13.094239),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0310,Building,Building Asset 0310,Tamil Nadu,Coimbatore,Coimbatore,11.027497,76.936898,EPSG:4326,Major District Road,0.0,Public,331.1,36.3,12,0.0,0,0,0,0,Low,2385,5545.5,0,POINT (76.936898 11.027497),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0311,Bridge,Bridge Asset 0311,Kerala,Kochi,Kochi,9.947323,76.26448,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,54.3,0,0,0,0,Very High,346,7310.9,0,POINT (76.264480 9.947323),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0312,Railway,Railway Asset 0312,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.514733,76.954712,EPSG:4326,Local Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,320,451.3,1,POINT (76.954712 8.514733),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0313,School,School Asset 0313,Andhra Pradesh,Vijayawada,Vijayawada,16.4751,80.660363,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,515,1190.1,1,POINT (80.660363 16.475100),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0314,Hospital,Hospital Asset 0314,Andhra Pradesh,Visakhapatnam,Visakhapatnam,17.68995,83.203183,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,2090,7214.8,0,POINT (83.203183 17.689950),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0315,Government Facility,Government Facility Asset 0315,Madhya Pradesh,Bhopal,Bhopal,23.234451,77.404833,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,394,1270.6,1,POINT (77.404833 23.234451),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0316,Road,Road Asset 0316,Jammu and Kashmir,Srinagar,Srinagar,34.086944,74.813489,EPSG:4326,National Highway,13.1,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,737,3561.2,0,POINT (74.813489 34.086944),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0317,Building,Building Asset 0317,Himachal Pradesh,Shimla,Shimla,31.0873,77.160141,EPSG:4326,Other District Road,0.0,Industrial,2512.4,33.3,11,0.0,0,0,0,0,Low,1508,6202.7,0,POINT (77.160141 31.087300),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0318,Bridge,Bridge Asset 0318,Uttarakhand,Dehradun,Dehradun,30.310913,78.046494,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,388.6,0,0,0,0,Very High,98,4369.8,0,POINT (78.046494 30.310913),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0319,Railway,Railway Asset 0319,Bihar,Gaya,Gaya,24.778527,84.992502,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,246,1937.7,0,POINT (84.992502 24.778527),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0320,School,School Asset 0320,Uttar Pradesh,Agra,Agra,27.203529,77.977149,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,2359,7069.4,0,POINT (77.977149 27.203529),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0321,Hospital,Hospital Asset 0321,Delhi,Delhi,Delhi,28.616754,77.213293,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1931,7294.4,0,POINT (77.213293 28.616754),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0322,Government Facility,Government Facility Asset 0322,Maharashtra,Mumbai,Mumbai,19.110142,72.909483,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,606,4759.7,0,POINT (72.909483 19.110142),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0323,Road,Road Asset 0323,Maharashtra,Pune,Pune,18.492818,73.869674,EPSG:4326,Other District Road,5.5,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,71,5905.0,0,POINT (73.869674 18.492818),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0324,Building,Building Asset 0324,Maharashtra,Nagpur,Nagpur,21.142122,79.08754,EPSG:4326,National Highway,0.0,Residential,1640.9,8.3,3,0.0,0,0,0,0,Low,1315,4584.9,0,POINT (79.087540 21.142122),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0325,Bridge,Bridge Asset 0325,Gujarat,Ahmedabad,Ahmedabad,23.018311,72.567976,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,655.1,0,0,0,0,Very High,106,7176.9,0,POINT (72.567976 23.018311),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0326,Railway,Railway Asset 0326,Gujarat,Surat,Surat,21.159158,72.860122,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,164,6407.0,0,POINT (72.860122 21.159158),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0327,School,School Asset 0327,Rajasthan,Jaipur,Jaipur,26.88031,75.817187,EPSG:4326,National Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1911,1217.5,1,POINT (75.817187 26.880310),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0328,Hospital,Hospital Asset 0328,Uttar Pradesh,Lucknow,Lucknow,26.858947,80.974941,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,1896,675.4,1,POINT (80.974941 26.858947),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0329,Government Facility,Government Facility Asset 0329,Uttar Pradesh,Varanasi,Varanasi,25.296236,82.939828,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,73,6154.3,0,POINT (82.939828 25.296236),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0330,Road,Road Asset 0330,Bihar,Patna,Patna,25.571201,85.12247,EPSG:4326,Major District Road,13.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,270,3266.4,0,POINT (85.122470 25.571201),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0331,Building,Building Asset 0331,West Bengal,Kolkata,Kolkata,22.555506,88.366296,EPSG:4326,National Highway,0.0,Industrial,749.5,25.2,8,0.0,0,0,0,0,Low,1046,2684.7,0,POINT (88.366296 22.555506),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0332,Bridge,Bridge Asset 0332,Assam,Guwahati,Guwahati,26.133035,91.744085,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,193.9,0,0,0,0,Very High,659,7896.2,0,POINT (91.744085 26.133035),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0333,Railway,Railway Asset 0333,Odisha,Bhubaneswar,Bhubaneswar,20.328321,85.845729,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,1,0,0,0,High,635,748.7,1,POINT (85.845729 20.328321),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0334,School,School Asset 0334,Jharkhand,Ranchi,Ranchi,23.376956,85.280066,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,1,0,0,High,1230,399.5,1,POINT (85.280066 23.376956),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0335,Hospital,Hospital Asset 0335,Madhya Pradesh,Bhopal,Bhopal,23.237399,77.406873,EPSG:4326,Other District Road,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,1,0,Very High,700,3399.6,0,POINT (77.406873 23.237399),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0336,Government Facility,Government Facility Asset 0336,Madhya Pradesh,Indore,Indore,22.694264,75.834896,EPSG:4326,State Highway,0.0,Not Applicable,0.0,0.0,0,0.0,0,0,0,1,High,433,7795.1,0,POINT (75.834896 22.694264),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0337,Road,Road Asset 0337,Chhattisgarh,Raipur,Raipur,21.220762,81.655799,EPSG:4326,State Highway,13.8,Not Applicable,0.0,0.0,0,0.0,0,0,0,0,Medium,443,4590.6,0,POINT (81.655799 21.220762),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0338,Building,Building Asset 0338,Telangana,Hyderabad,Hyderabad,17.398974,78.494525,EPSG:4326,Local Road,0.0,Industrial,967.7,32.8,11,0.0,0,0,0,0,Low,1698,3441.7,0,POINT (78.494525 17.398974),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
IN-ASSET-0339,Bridge,Bridge Asset 0339,Karnataka,Bengaluru,Bengaluru,12.961604,77.593641,EPSG:4326,Major District Road,0.0,Not Applicable,0.0,0.0,0,717.7,0,0,0,0,Very High,592,2115.8,0,POINT (77.593641 12.961604),SYNTHETIC_PROTOTYPE,SYNTHETIC_PROTOTYPE
