dem_cell_id,state,latitude,longitude,elevation_m,spatial_resolution_m,crs,nodata_value,downstream_floodplain,river_valley_terrain,slope_degree,aspect_degree,flow_direction,flow_accumulation_cells,terrain_class,coverage,data_status
IND_DEM_0455,Chhattisgarh,20.5527112,81.3673616,170.77,30,EPSG:4326,-9999,1,1,0.79,171.48,5,2473.49,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0456,Goa,14.8863804,74.1299476,587.92,30,EPSG:4326,-9999,0,1,1.973,67.02,1,1.04,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0457,Gujarat,22.4178116,71.3490926,32.12,30,EPSG:4326,-9999,1,1,4.479,253.06,5,407.48,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0458,Haryana,28.6150354,75.1428422,1135.2,30,EPSG:4326,-9999,0,1,6.907,13.46,4,1574.57,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0459,Himachal Pradesh,31.3789775,77.911978,1078.56,30,EPSG:4326,-9999,0,1,3.018,214.29,7,112.97,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0460,Jharkhand,23.7526365,85.4446101,223.29,30,EPSG:4326,-9999,1,1,4.856,345.78,2,3.37,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0461,Karnataka,15.0259759,74.6293193,713.95,30,EPSG:4326,-9999,0,0,8.071,295.05,6,21.95,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0462,Kerala,10.7572792,75.8598271,841.34,30,EPSG:4326,-9999,0,1,0.236,187.14,1,64.0,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0463,Madhya Pradesh,23.8446456,78.0648119,259.73,30,EPSG:4326,-9999,0,1,3.506,174.99,8,93.85,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0464,Maharashtra,19.4832451,76.2213955,760.04,30,EPSG:4326,-9999,0,1,6.428,270.44,3,2663.63,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0465,Manipur,23.6698833,92.8172177,359.23,30,EPSG:4326,-9999,0,1,4.571,212.67,7,29.73,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0466,Meghalaya,25.47853,91.2384044,292.11,30,EPSG:4326,-9999,0,1,4.302,210.96,1,3.2,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0467,Mizoram,24.0967508,92.0153078,346.85,30,EPSG:4326,-9999,0,1,0.895,224.98,3,92.97,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0468,Nagaland,26.5660298,94.1176525,351.78,30,EPSG:4326,-9999,0,1,0.647,184.7,8,1.38,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0469,Odisha,20.5603887,82.7409158,165.16,30,EPSG:4326,-9999,1,1,10.682,66.25,4,10.04,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0470,Punjab,31.5858469,76.4234485,1504.24,30,EPSG:4326,-9999,0,0,9.694,129.18,6,2.24,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0471,Rajasthan,26.3550451,73.3030233,411.32,30,EPSG:4326,-9999,0,1,4.966,126.85,7,5.53,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0472,Sikkim,28.0437572,87.1919219,348.86,30,EPSG:4326,-9999,0,1,7.903,142.43,2,110.52,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0473,Tamil Nadu,11.3116145,79.3270452,259.69,30,EPSG:4326,-9999,0,1,0.002,268.7,1,17.21,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0474,Telangana,17.5778887,79.3901737,220.12,30,EPSG:4326,-9999,1,1,8.167,1.3,3,1.9,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0475,Tripura,23.4556402,91.7931546,364.84,30,EPSG:4326,-9999,0,1,0.889,68.73,4,611.56,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0476,Uttar Pradesh,25.9153203,81.0709924,82.87,30,EPSG:4326,-9999,1,1,13.128,134.38,5,2.01,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0477,Uttarakhand,30.0353066,79.5387622,841.02,30,EPSG:4326,-9999,0,0,10.927,185.85,2,2.74,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0478,West Bengal,23.150454,87.3973438,133.12,30,EPSG:4326,-9999,1,1,1.285,84.36,1,6.1,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0479,Jammu and Kashmir,33.9482397,75.5042198,2274.5,30,EPSG:4326,-9999,0,0,15.062,165.24,2,27.99,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0480,Ladakh,34.2515168,77.9931736,1805.62,30,EPSG:4326,-9999,0,1,5.168,108.05,5,2349.47,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0481,Andhra Pradesh,15.5026663,80.432353,392.06,30,EPSG:4326,-9999,0,1,1.686,334.09,1,66.23,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0482,Arunachal Pradesh,28.1339642,94.2091815,406.6,30,EPSG:4326,-9999,0,0,10.728,89.2,3,1.34,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0483,Assam,26.3909385,92.6494791,290.27,30,EPSG:4326,-9999,0,1,0.392,299.99,2,954.76,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0484,Bihar,26.3667893,85.9593186,207.09,30,EPSG:4326,-9999,1,1,6.251,102.95,6,18.01,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0485,Chhattisgarh,20.4718478,81.1093516,226.34,30,EPSG:4326,-9999,1,1,4.186,226.85,3,1.04,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0486,Goa,14.8532712,74.2170077,713.75,30,EPSG:4326,-9999,0,1,2.267,209.3,5,23.15,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0487,Gujarat,21.5396535,71.4532945,0.0,30,EPSG:4326,-9999,1,1,9.552,173.06,3,414.84,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0488,Haryana,28.9241716,75.9745464,1029.55,30,EPSG:4326,-9999,0,0,8.117,178.23,7,115.24,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0489,Himachal Pradesh,31.6277451,77.2616785,1434.25,30,EPSG:4326,-9999,0,1,6.552,13.24,8,107.63,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0490,Jharkhand,23.2701816,85.3846638,213.23,30,EPSG:4326,-9999,1,1,6.243,78.97,8,39.59,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0491,Karnataka,15.1962783,76.5263024,579.3,30,EPSG:4326,-9999,0,1,3.362,287.82,6,563.14,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0492,Kerala,9.7959386,75.9317245,922.12,30,EPSG:4326,-9999,0,0,9.352,85.65,1,170.1,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0493,Madhya Pradesh,23.7188923,77.9553644,185.67,30,EPSG:4326,-9999,1,1,11.606,145.72,1,31.87,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0494,Maharashtra,18.7631915,76.0791938,796.84,30,EPSG:4326,-9999,0,1,0.876,89.55,8,789.55,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0495,Manipur,23.9236831,94.8910549,320.38,30,EPSG:4326,-9999,0,1,6.872,90.31,1,396.67,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0496,Meghalaya,26.3212861,91.5527967,312.14,30,EPSG:4326,-9999,0,1,1.639,185.92,5,2241.73,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0497,Mizoram,23.4667403,93.1626285,394.06,30,EPSG:4326,-9999,0,1,0.517,151.39,7,2710.4,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0498,Nagaland,26.1305838,94.8125332,312.28,30,EPSG:4326,-9999,0,1,0.329,197.44,7,782.31,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0499,Odisha,20.7841629,84.141262,234.61,30,EPSG:4326,-9999,1,1,7.098,87.43,7,152.35,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0500,Punjab,30.7125151,74.5530394,1431.79,30,EPSG:4326,-9999,0,0,9.075,271.41,4,54.78,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0501,Rajasthan,26.4706068,73.0317316,305.55,30,EPSG:4326,-9999,0,1,0.514,258.9,4,3.8,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0502,Sikkim,27.0912066,87.4011429,86.11,30,EPSG:4326,-9999,1,1,1.556,224.11,1,42.0,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0503,Tamil Nadu,11.4611042,78.5097166,336.51,30,EPSG:4326,-9999,0,1,2.641,206.06,3,963.45,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0504,Telangana,17.6691171,78.7258463,305.17,30,EPSG:4326,-9999,0,1,1.47,329.72,6,1312.73,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0505,Tripura,23.6105849,90.6087159,324.56,30,EPSG:4326,-9999,0,1,6.21,10.44,7,338.26,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0506,Uttar Pradesh,27.5630639,80.3645794,222.7,30,EPSG:4326,-9999,1,1,5.154,344.43,5,306.51,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0507,Uttarakhand,30.4173731,78.9279996,814.86,30,EPSG:4326,-9999,0,1,7.338,44.11,3,1.18,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0508,West Bengal,23.4851809,87.8531808,128.23,30,EPSG:4326,-9999,1,1,1.899,196.93,8,4.51,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0509,Jammu and Kashmir,33.1823057,75.4382968,2192.0,30,EPSG:4326,-9999,0,0,13.281,305.08,3,96.21,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0510,Ladakh,34.3961642,77.1251769,1938.7,30,EPSG:4326,-9999,0,0,11.394,157.28,4,51.29,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0511,Andhra Pradesh,15.6241168,78.5759249,285.83,30,EPSG:4326,-9999,0,1,1.628,140.14,2,184.89,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0512,Arunachal Pradesh,27.9959967,94.5667852,355.68,30,EPSG:4326,-9999,0,1,3.387,122.82,1,1.03,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0513,Assam,26.6001503,92.684785,289.84,30,EPSG:4326,-9999,0,1,2.155,186.19,2,8.64,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0514,Bihar,24.6771707,85.1591061,276.56,30,EPSG:4326,-9999,0,1,5.178,288.38,1,3.66,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0515,Chhattisgarh,22.0402325,82.5300838,97.02,30,EPSG:4326,-9999,1,1,10.076,197.49,2,411.07,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0516,Goa,15.3021923,74.7399316,921.35,30,EPSG:4326,-9999,0,1,4.577,246.33,3,14.51,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0517,Gujarat,22.3884311,72.6767597,337.78,30,EPSG:4326,-9999,0,0,9.094,62.61,1,4.58,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0518,Haryana,28.7546232,77.2453214,737.66,30,EPSG:4326,-9999,0,1,3.433,216.95,5,223.49,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0519,Himachal Pradesh,32.1919315,78.2470835,1236.7,30,EPSG:4326,-9999,0,0,9.18,142.66,4,3.0,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0520,Jharkhand,23.2096848,85.2240204,98.63,30,EPSG:4326,-9999,1,1,10.27,299.68,3,207.1,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0521,Karnataka,15.0394646,75.0982364,906.96,30,EPSG:4326,-9999,0,0,8.871,196.31,2,12.54,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0522,Kerala,10.5657872,75.5026429,821.68,30,EPSG:4326,-9999,0,1,4.918,192.36,7,93.63,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0523,Madhya Pradesh,23.1213975,77.4456887,320.65,30,EPSG:4326,-9999,0,0,8.509,358.19,1,452.99,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0524,Maharashtra,18.3768734,75.5916654,837.11,30,EPSG:4326,-9999,0,0,9.36,114.84,8,2163.11,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0525,Manipur,24.4797116,92.9593979,248.53,30,EPSG:4326,-9999,1,1,11.586,350.71,6,12.84,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0526,Meghalaya,25.6152125,91.917962,294.31,30,EPSG:4326,-9999,0,1,1.572,330.18,7,2.19,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0527,Mizoram,23.4314173,92.6025826,441.53,30,EPSG:4326,-9999,0,1,3.852,114.62,2,135.97,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0528,Nagaland,26.5848671,94.4196977,288.9,30,EPSG:4326,-9999,0,1,5.003,194.75,2,965.19,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0529,Odisha,20.1292001,85.7739117,192.19,30,EPSG:4326,-9999,1,1,0.104,109.65,6,7.39,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0530,Punjab,30.8234643,75.4285816,1526.47,30,EPSG:4326,-9999,0,1,2.96,203.6,1,137.1,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0531,Rajasthan,26.808217,72.9601259,169.21,30,EPSG:4326,-9999,1,1,7.739,182.64,4,283.54,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0532,Sikkim,27.044548,88.5607484,170.11,30,EPSG:4326,-9999,1,1,10.722,241.82,2,68.48,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0533,Tamil Nadu,11.6655166,79.1531733,387.3,30,EPSG:4326,-9999,0,1,5.485,95.62,1,64.98,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0534,Telangana,18.3803572,79.4543457,230.54,30,EPSG:4326,-9999,1,1,6.423,306.54,6,24.29,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0535,Tripura,23.6590298,91.9979563,368.02,30,EPSG:4326,-9999,0,0,10.059,144.34,7,2.88,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0536,Uttar Pradesh,27.1314868,80.4333045,0.0,30,EPSG:4326,-9999,1,1,12.031,90.65,4,159.13,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0537,Uttarakhand,30.3014477,80.3981387,790.85,30,EPSG:4326,-9999,0,0,8.975,5.49,2,2.06,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0538,West Bengal,22.6066101,87.5714173,285.61,30,EPSG:4326,-9999,0,1,4.938,12.83,6,1437.28,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0539,Jammu and Kashmir,34.0141607,76.1602677,2137.29,30,EPSG:4326,-9999,0,1,3.177,57.34,2,13.58,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0540,Ladakh,34.392194,77.633687,1867.71,30,EPSG:4326,-9999,0,1,4.795,115.39,5,5.9,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0541,Andhra Pradesh,16.5544906,79.763955,189.06,30,EPSG:4326,-9999,1,1,7.121,7.87,6,101.69,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0542,Arunachal Pradesh,29.2378952,94.5718718,793.23,30,EPSG:4326,-9999,0,0,10.3,162.37,7,220.19,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0543,Assam,25.9875101,92.0740293,413.29,30,EPSG:4326,-9999,0,1,5.915,174.63,4,2216.82,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0544,Bihar,25.933995,84.7518483,22.14,30,EPSG:4326,-9999,1,1,6.618,58.99,3,21.33,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0545,Chhattisgarh,20.9370747,82.2231459,137.88,30,EPSG:4326,-9999,1,1,7.096,92.99,5,55.76,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0546,Goa,14.1987091,73.9231172,638.76,30,EPSG:4326,-9999,0,1,0.58,113.51,1,32.04,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0547,Gujarat,22.2718979,72.3566422,167.16,30,EPSG:4326,-9999,1,1,11.134,352.58,2,2365.29,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0548,Haryana,29.3550879,75.9733362,1201.79,30,EPSG:4326,-9999,0,0,10.24,249.41,7,8.62,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0549,Himachal Pradesh,32.292526,76.9491147,1701.85,30,EPSG:4326,-9999,0,1,7.423,129.61,3,8.01,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0550,Jharkhand,23.9586674,84.7277803,116.87,30,EPSG:4326,-9999,1,1,4.99,4.31,4,8.88,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0551,Karnataka,14.6691371,76.0776379,792.1,30,EPSG:4326,-9999,0,0,8.039,222.44,1,8.79,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0552,Kerala,10.6806457,75.3802798,924.14,30,EPSG:4326,-9999,0,1,0.144,326.3,2,5.93,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0553,Madhya Pradesh,23.0722733,78.568822,99.13,30,EPSG:4326,-9999,1,1,6.755,13.29,6,52.85,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0554,Maharashtra,18.0251449,76.713031,534.73,30,EPSG:4326,-9999,0,1,1.243,264.46,5,59.42,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0555,Manipur,24.317442,94.1810936,355.39,30,EPSG:4326,-9999,0,1,2.611,338.89,7,4.88,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0556,Meghalaya,25.2443783,92.0540362,250.37,30,EPSG:4326,-9999,0,1,0.688,250.01,4,17.82,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0557,Mizoram,25.1521964,92.8507999,459.1,30,EPSG:4326,-9999,0,1,5.219,92.15,2,3.78,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0558,Nagaland,26.546807,94.64466,172.87,30,EPSG:4326,-9999,1,1,6.468,237.9,5,2298.58,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0559,Odisha,20.1173377,85.2257102,375.12,30,EPSG:4326,-9999,0,1,3.567,148.94,7,34.24,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0560,Punjab,31.1610996,74.3860895,1528.02,30,EPSG:4326,-9999,0,0,10.241,185.46,8,1359.79,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0561,Rajasthan,27.3387887,73.5718417,439.27,30,EPSG:4326,-9999,0,1,3.736,6.43,2,854.41,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0562,Sikkim,28.0946462,88.722203,411.64,30,EPSG:4326,-9999,0,1,5.138,114.55,6,1243.75,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0563,Tamil Nadu,12.0452478,78.1272806,427.17,30,EPSG:4326,-9999,0,0,12.893,22.66,4,4.23,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0564,Telangana,19.2576749,77.9430058,295.98,30,EPSG:4326,-9999,0,1,7.19,236.6,5,239.61,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0565,Tripura,24.1150826,92.2779158,386.31,30,EPSG:4326,-9999,0,1,1.729,200.5,4,13.71,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0566,Uttar Pradesh,26.8412819,81.3980318,97.61,30,EPSG:4326,-9999,1,1,2.006,76.07,2,45.34,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0567,Uttarakhand,30.6575948,79.8661019,853.2,30,EPSG:4326,-9999,0,1,7.72,116.77,8,194.05,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0568,West Bengal,24.3413075,88.7374388,244.57,30,EPSG:4326,-9999,1,1,2.149,297.2,5,2785.56,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0569,Jammu and Kashmir,33.9203358,75.2368906,2260.93,30,EPSG:4326,-9999,0,0,9.633,303.17,8,229.59,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0570,Ladakh,34.0134496,77.7940341,1676.69,30,EPSG:4326,-9999,0,0,11.533,297.83,3,144.41,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0571,Andhra Pradesh,15.5004915,78.3840199,296.21,30,EPSG:4326,-9999,0,1,5.659,88.81,1,5.24,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0572,Arunachal Pradesh,28.2648224,94.62606,539.52,30,EPSG:4326,-9999,0,0,8.88,106.42,3,162.76,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0573,Assam,26.0369578,92.6187334,375.84,30,EPSG:4326,-9999,0,0,14.009,136.13,4,1960.46,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0574,Bihar,26.3902143,85.3559098,56.31,30,EPSG:4326,-9999,1,1,5.993,296.8,1,335.24,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0575,Chhattisgarh,20.9054199,81.2116924,176.39,30,EPSG:4326,-9999,1,1,4.337,124.25,3,414.63,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0576,Goa,14.5135418,75.265312,771.78,30,EPSG:4326,-9999,0,0,9.538,252.91,6,860.58,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0577,Gujarat,21.8050887,72.4813141,92.64,30,EPSG:4326,-9999,1,1,4.078,94.81,6,1257.04,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0578,Haryana,29.3862553,75.8913935,1171.82,30,EPSG:4326,-9999,0,1,7.879,3.44,2,1117.77,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0579,Himachal Pradesh,31.3939165,76.0166571,1751.07,30,EPSG:4326,-9999,0,1,5.268,320.44,8,318.0,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0580,Jharkhand,23.9319169,85.4229908,217.67,30,EPSG:4326,-9999,1,1,1.335,227.56,8,6.01,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0581,Karnataka,15.117425,74.8778504,806.67,30,EPSG:4326,-9999,0,1,6.318,219.57,5,67.38,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0582,Kerala,11.1422798,76.2033254,709.91,30,EPSG:4326,-9999,0,0,8.949,311.31,2,458.75,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0583,Madhya Pradesh,23.3140128,78.0199325,244.39,30,EPSG:4326,-9999,1,1,9.408,150.14,3,1815.79,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0584,Maharashtra,19.2500993,76.2772271,711.39,30,EPSG:4326,-9999,0,1,5.67,44.85,6,1899.53,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0585,Manipur,24.2255606,94.1041223,252.06,30,EPSG:4326,-9999,0,0,10.86,239.22,4,1.16,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0586,Meghalaya,26.259336,91.615585,182.9,30,EPSG:4326,-9999,1,1,4.841,63.15,7,1.03,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0587,Mizoram,23.6001509,94.0046207,355.6,30,EPSG:4326,-9999,0,0,9.23,16.88,8,127.42,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0588,Nagaland,25.5907963,94.013649,251.85,30,EPSG:4326,-9999,0,1,6.298,307.99,3,331.82,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0589,Odisha,21.0768633,84.8458456,242.21,30,EPSG:4326,-9999,1,1,2.262,295.81,6,9.26,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0590,Punjab,30.165822,75.7842962,1380.28,30,EPSG:4326,-9999,0,1,6.664,16.4,4,40.46,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0591,Rajasthan,26.8356669,73.311254,317.48,30,EPSG:4326,-9999,0,1,3.773,138.04,1,4.08,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0592,Sikkim,27.8116596,88.8772519,329.55,30,EPSG:4326,-9999,0,1,5.161,209.77,7,234.89,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0593,Tamil Nadu,11.1205334,77.620338,468.97,30,EPSG:4326,-9999,0,1,1.187,264.33,7,1.76,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0594,Telangana,18.6334091,79.9240231,213.48,30,EPSG:4326,-9999,1,1,12.213,219.42,3,1.09,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0595,Tripura,23.5173459,90.339156,260.52,30,EPSG:4326,-9999,0,1,7.518,272.81,1,8.35,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0596,Uttar Pradesh,27.6630047,81.4621016,258.67,30,EPSG:4326,-9999,0,1,7.363,357.25,4,1.53,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0597,Uttarakhand,30.3084428,79.597275,804.95,30,EPSG:4326,-9999,0,1,3.576,144.48,4,12.89,Hill,India,SYNTHETIC_PROTOTYPE
IND_DEM_0598,West Bengal,23.0771455,88.9926974,242.31,30,EPSG:4326,-9999,1,1,6.65,110.18,3,2880.28,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0599,Jammu and Kashmir,34.1023106,75.4572802,2390.65,30,EPSG:4326,-9999,0,0,11.998,331.23,8,5.48,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0600,Ladakh,34.078455,76.7578244,1989.95,30,EPSG:4326,-9999,0,0,8.504,312.49,1,2.68,Mountain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0601,Andhra Pradesh,16.1747197,78.5062966,299.42,30,EPSG:4326,-9999,0,1,3.03,126.56,8,20.86,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0602,Arunachal Pradesh,27.7338338,94.5744488,345.78,30,EPSG:4326,-9999,0,1,6.297,151.21,6,103.18,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0603,Assam,27.0408265,93.7670194,257.55,30,EPSG:4326,-9999,0,1,3.109,133.53,2,193.08,Plateau,India,SYNTHETIC_PROTOTYPE
IND_DEM_0604,Bihar,26.3402003,85.0739488,0.0,30,EPSG:4326,-9999,1,1,0.308,249.86,2,1.04,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0605,Chhattisgarh,19.8871475,81.9134717,165.47,30,EPSG:4326,-9999,1,1,6.891,22.42,8,1.14,Plain/Floodplain,India,SYNTHETIC_PROTOTYPE
IND_DEM_0606,Goa,15.7796721,74.306259,761.15,30,EPSG:4326,-9999,0,1,1.146,15.93,5,101.82,Hill,India,SYNTHETIC_PROTOTYPE
